"C-ID","record_id","language","kind","words","characters","source","text_sha256"
"C-002","15","en","editorial","60","473","https://constitution.my/api/glossary?lang=en","7991d5b0767501e2833b6a1219c90444599b30e71f5cd9ccccd03b0ce1107caf"
"C-002","16","en","editorial","55","394","https://constitution.my/api/glossary?lang=en","43a258495513773390bc0834d8ff13ea7e85041cad4900016d44548ae4198a8f"
"C-002","17","en","editorial","56","356","https://constitution.my/api/glossary?lang=en","88ab29ebfed599aee2de9e38c2021354f1b53a073b401cd6d8cdd76b60c7849f"
"C-002","18","en","editorial","68","451","https://constitution.my/api/glossary?lang=en","d4d1bcb916ecbd41b42612f1071093bdaef6942dce0ceb2e4ae0605d675852f2"
"C-002","19","en","editorial","63","452","https://constitution.my/api/glossary?lang=en","1a53fd5f656efe5eb567f5b202d38eb5756ff0171155c4ebe891f37d36fbb0c9"
"C-002","20","en","editorial","54","380","https://constitution.my/api/glossary?lang=en","651584a6f0c694cb3bd4c30091fc9bdd0b9860f7ea4be63ebc81ec0f6595e21a"
"C-002","21","en","editorial","67","416","https://constitution.my/api/glossary?lang=en","337442a8d1d079ff06133cc99f447d7c71d9e8b631df50c884449ad20e3f73ee"
"C-002","22","en","editorial","61","399","https://constitution.my/api/glossary?lang=en","bb74b8832027490b1bb07264b1f647424466b566eab756e4d421f5b60183ed21"
"C-002","23","en","editorial","67","467","https://constitution.my/api/glossary?lang=en","3642f4590ff155c9c685295a915e1e22a30430b691c68307582e0c96f8527e27"
"C-002","24","en","editorial","64","431","https://constitution.my/api/glossary?lang=en","74aabeaea58c0d7f3c0a569ec442f487d8b326510e1642fd06bf2859e560b000"
"C-002","25","en","editorial","57","436","https://constitution.my/api/glossary?lang=en","99a37ea7027a8549f514bfc020950981bc2a9e0263cd4dd950f8824d21ec02ff"
"C-002","26","en","editorial","63","470","https://constitution.my/api/glossary?lang=en","ec1d4cb029b1f8bc4188c1bb5e89d0e270453b185573c59b3fa10fcfa4a6ace2"
"C-002","27","en","editorial","65","424","https://constitution.my/api/glossary?lang=en","948d1d8d86149be865ffddb6473c8e108a457024385ac8c60ef53c0f7720bb8c"
"C-002","28","en","editorial","64","397","https://constitution.my/api/glossary?lang=en","ad4720ccc1323b38b879fbb2c50d859c00817dff2e7868601562ce0f84a692be"
"C-002","29","en","editorial","73","473","https://constitution.my/api/glossary?lang=en","49deee903c9d5f099cdd525a484edf1134fd3d519bd96a4188f235f6de189f38"
"C-002","30","en","editorial","62","491","https://constitution.my/api/glossary?lang=en","0a750ebf70cdb7337bef5540662b88a93b359417c9abd5398f65eb9db9932148"
"C-002","31","en","editorial","64","484","https://constitution.my/api/glossary?lang=en","7ae7834bc2c6a6e391cd8b6313ff7e4604d280063288e02538f784e32eb846fe"
"C-003","parliament","en","editorial","48","362","https://constitution.my/compare/data.json?lang=en","634634acbc3a005cb87c6329b23709fdee77315f43f39d450fc6c5b681215e1b"
"C-003","vice_president","en","editorial","66","430","https://constitution.my/compare/data.json?lang=en","fa865ab537ec09d139dacfc40b68615003f4e483f41bea823c0ef85dab5bb46a"
"C-003","president_term","en","editorial","60","413","https://constitution.my/compare/data.json?lang=en","29698f0dd504336768bbe6df6d5365b5a3b3c23fa16f31bf1e08d782ae0c10fa"
"C-003","government_formation","en","editorial","89","656","https://constitution.my/compare/data.json?lang=en","6a45636d61b63457ee97bf6fef1b25a218fb87476a5325301cbfd588eb85ead9"
"C-003","digital_rights","en","editorial","68","504","https://constitution.my/compare/data.json?lang=en","9a5d6c6c0dafd96a2d94059ad1e6c944b7c14590d9c014bab0383b9e95df9d7a"
"C-003","detention","en","editorial","53","329","https://constitution.my/compare/data.json?lang=en","3d3c9025edb0605f4380ff386e384cb750161344c3745272e4b9b5594947dc15"
"C-003","miranda","en","editorial","64","398","https://constitution.my/compare/data.json?lang=en","20533a6f38a8837de79851b158161cadc3088f624700ec96b4b3059e62be337e"
"C-003","presumption_innocence","en","editorial","74","483","https://constitution.my/compare/data.json?lang=en","32ab43ca04c896a911738c65d04b44f4d9f0a370151a9ac34b24ba4ac8a1f5e4"
"C-003","compensation","en","editorial","64","404","https://constitution.my/compare/data.json?lang=en","90210b6cd3d54014c004748fc9f28f710d9483622a012c18f2afbcae34a6b921"
"C-003","constitutional_court","en","editorial","68","486","https://constitution.my/compare/data.json?lang=en","cda2f3ea4ec1dccc27179d26bf753bd4233c75fa49738cccea6a58d847f4db3f"
"C-003","fair_trial","en","editorial","63","450","https://constitution.my/compare/data.json?lang=en","19403792fdeb2d30081082dd091f5f5d8bb9a457c80e4bdb28c1afe52f3b7672"
"C-003","peoples_council","en","editorial","52","419","https://constitution.my/compare/data.json?lang=en","41c5bf2e88ac57749382a550bf7af510970c08ba0cbde6a08b0a3bb0844a3c98"
"C-003","petitions","en","editorial","83","603","https://constitution.my/compare/data.json?lang=en","4bfe2c3ccad0d18ffefedf650b0842f343468b981c8c86d656e91840e8c05ea2"
"C-003","referendums","en","editorial","64","442","https://constitution.my/compare/data.json?lang=en","9a453c043d6caaba7a0c2429709173a4304fd863a2da7646661a29d6e136c523"
"C-003","freedom_speech","en","editorial","94","640","https://constitution.my/compare/data.json?lang=en","303ec330b26851fbd296c4e958ca3f93c0dc388eb86e1c3651a0a4171e73e29b"
"C-003","associations","en","editorial","84","606","https://constitution.my/compare/data.json?lang=en","914d24c08397bcce3138d5c26e9130205a336e8345be6c16d173fc26cb9b53ba"
"C-003","assembly","en","editorial","71","508","https://constitution.my/compare/data.json?lang=en","7134df86eb48dcd4db87da8b9c8ba285c79f66a93f9c01f0d9e20f27b07bda8a"
"C-003","treaty_priority","en","editorial","65","508","https://constitution.my/compare/data.json?lang=en","16ec6e5e87df4cd52348c5e3a2cde8ce63a9321569c9b84ec89ee029ff587326"
"C-003","sovereignty_language","en","editorial","72","556","https://constitution.my/compare/data.json?lang=en","0dd10672864957435d0196bc923a1712b39c702ed29e6ca922face6b627e6cd3"
"C-003","education","en","editorial","57","453","https://constitution.my/compare/data.json?lang=en","ca56b3d923274f094ee0b5c3e8337cac68469d86f5ea238860dc0a7b84d00df7"
"C-003","healthcare","en","editorial","61","410","https://constitution.my/compare/data.json?lang=en","812b632248265932a1b8660702566b1c481eefced16019882afad9502867f714"
"C-003","ecology","en","editorial","78","518","https://constitution.my/compare/data.json?lang=en","99bfb8a9a47caeefe40e3b2a7d1c35440eb193b1142c47db683ac43541484833"
"C-003","preamble","en","editorial","82","530","https://constitution.my/compare/data.json?lang=en","0d514a4b7585ff0d158fefd2ec57c761fe16ee2c3c050029711556124b4b67bd"
"C-003","language","en","editorial","65","457","https://constitution.my/compare/data.json?lang=en","7ab228e1fe3bfa2e81290745ce6a67b9bd9a5aa6b743d6a0234f2e8f3d4448a1"
"C-003","citizenship","en","editorial","87","610","https://constitution.my/compare/data.json?lang=en","4dd1d7fab246445793a73a4b20172110f316ac976d81d8bbdc7f610e877eccc1"
"C-003","marriage","en","editorial","78","486","https://constitution.my/compare/data.json?lang=en","8731fca4dd688bc36ad00ddc332c98f4110a5b73ffb785592e56e7b6c409a5a7"
"C-004","status","en","editorial","93","575","https://constitution.my/tasks/status?lang=en","ece3304e7d914ff3bc81bc5df2715cadf3648192b675e6e933eb4ec6fc5d40a0"
"C-004","source","en","editorial","77","500","https://constitution.my/tasks/source?lang=en","f2ff598b5b65b2a077a61d86fbbc17310fcda90ddc8dd38e7284770040b588db"
"C-004","brief","en","editorial","73","491","https://constitution.my/tasks/brief?lang=en","8785c72f58fd84ff6dbbaf25528dd4f054b27b21dcb575bb5bf913ad5c1775b0"
"C-004","remedy","en","editorial","168","1122","https://constitution.my/tasks/remedy?lang=en","990a93b579dff8a3720e6dc95dce8a2dd2085c949957669ac98e2d37a4d1a15a"
"C-004","participation","en","editorial","209","1408","https://constitution.my/tasks/participation?lang=en","835d31b4bdbef52cee2b2c6521269b0ea1311efa9a221e234b3bc92450dbe851"
"C-004","access","en","editorial","209","1419","https://constitution.my/tasks/access?lang=en","0e9cc76d76adf40f43f90a0f62fd3ce52c646d413c4ff2730a027dc299b25478"
"C-004","school","en","editorial","173","1089","https://constitution.my/tasks/school?lang=en","17b41e4bee52c85df57b92bc129e0baa214887a2754407b30028e103b6dc9649"
"C-004","first-steps","en","editorial","194","1338","https://constitution.my/tasks/first-steps?lang=en","b4cd898fcfcbe4da1cda7a9ddfff28476160331702c47ec5f3ed236b7e141314"
"C-004","business","en","editorial","202","1360","https://constitution.my/tasks/business?lang=en","8f895a61f0d216b2e7b8c12f4e9740a09d4706c6409d79ba0b811a4608b13df4"
"C-004","work","en","editorial","196","1328","https://constitution.my/tasks/work?lang=en","6e5da82e3b5f903bdfcf8d1231fc48f9ffc4b6c6ec4d56770089e78290611d14"
"C-004","family","en","editorial","210","1390","https://constitution.my/tasks/family?lang=en","110ac85b684863816b4592e9ac2ab461d2adfdf645f48ae1c86d1a3aa3e25217"
"C-004","environment","en","editorial","138","1024","https://constitution.my/tasks/environment?lang=en","bd67a6c28db307f7206137894aa120ca76080df9ade55302f7aebd240006e636"
"C-004","equality","en","editorial","188","1283","https://constitution.my/tasks/equality?lang=en","7909c714da3653b12c96fc8544694bc2ee07a8fb97d7d093fc46ece9a98da126"
"C-004","media","en","editorial","187","1257","https://constitution.my/tasks/media?lang=en","37da9daea7c43e04f40cea22230313870bb9b15e011019442d894a3a7bedbd6b"
"C-005","constitution-1993","en","editorial","19","148","https://constitution.my/timeline.json?lang=en","5c6a1b4e8053006f35b12f47469b2dcf680494af86ae8173ae897f5161923e11"
"C-005","constitution-1995","en","editorial","23","147","https://constitution.my/timeline.json?lang=en","db99da3dda35af666a1f8352fe45f07e1af740ef890ad458cd910b8af9f47cff"
"C-005","reform-2007","en","editorial","18","137","https://constitution.my/timeline.json?lang=en","ae9862f625184b23e6c1e4b19f8c833bd59bc9e7fc1fabd03ebe70c8b9893557"
"C-005","reform-2017","en","editorial","16","114","https://constitution.my/timeline.json?lang=en","103e21eb3ff2f8275c06753b0c0e05761f5a54de2caa14fa21d5c7efca9397ec"
"C-005","referendum-2022","en","editorial","19","123","https://constitution.my/timeline.json?lang=en","dee8f51111a735be0a287f0c974e6ad0f0d6442a4294d065539a705746b45f80"
"C-005","drafting-working-group-2025","en","editorial","15","115","https://constitution.my/timeline.json?lang=en","fec980f1ad21e1275d12c92554adec7618bc499700839a094b25a1d8235e2281"
"C-005","public-discussion-2025-2026","en","editorial","22","146","https://constitution.my/timeline.json?lang=en","6483a2871a6e196adb085ebe879dbbc293710725cf70bf54d9e4b3b92b998f1e"
"C-005","referendum-2026","en","editorial","22","134","https://constitution.my/timeline.json?lang=en","c5cd6900d279e5e61148882cb3cf73e0f6048c60c4964900f90e537cddaf1194"
"C-005","constitutional-laws-2026","en","editorial","18","127","https://constitution.my/timeline.json?lang=en","62f55c0c05fdbf0c8a59a4d9cd28e60e798f2f596eb6a8052e683ca8a346f914"
"C-005","constitution-effective-2026","en","editorial","21","135","https://constitution.my/timeline.json?lang=en","af3517d9b6c94f54bfd5dc425390ca1d6ac9906750089fa478a34034ac4d056b"
"C-005","kurultai-election-called-2026","en","editorial","19","120","https://constitution.my/timeline.json?lang=en","dfa55c538dc5f33a2424b0813e30a55edb6a421a9da46684b93febe2c8098c8c"
"C-005","kurultai-election-2026","en","editorial","21","127","https://constitution.my/timeline.json?lang=en","dc13625886f03618c416e492092ce1b9f4e89bcb4cf5d563095cef27192e9de2"
"C-005","kurultai-start-expected-2026","en","editorial","22","151","https://constitution.my/timeline.json?lang=en","8e13ea5d4157d6404aad2d013accb8d3df53af16f1d8ff3ff6388c2d092b5e1c"
"C-006","law-on-constitutional-court","en","editorial_supplement","31","224","https://constitution.my/implementation.json?lang=en","ee5fe5eb5524b7226cf82cfed4855359ad0768dce9eacd4415de6a038fdd5d47"
"C-006","law-on-president","en","editorial_supplement","35","221","https://constitution.my/implementation.json?lang=en","b2e4c34d6755eb8bd1271fb276020ac0de35364cf53676c42e77b6f7b799af61"
"C-006","transition-what-changes-july","en","editorial_supplement","40","261","https://constitution.my/implementation.json?lang=en","da14c20eb777332c3c6108e265a848d221629ff561f1da9add9ab2a61384d91f"
"C-006","law-on-kurultai","en","editorial_supplement","37","211","https://constitution.my/implementation.json?lang=en","04eb0392b2d5a80cbfb3e4836a9d4e69bbb6bc40dda0f730454e1e1942a8e48f"
"C-006","transition-new-institutions","en","editorial_supplement","49","339","https://constitution.my/implementation.json?lang=en","bd49a32e453bfa674507071ec592355070f84cfbff6fae7687e8ae11db54f4b3"
"C-006","transition-period-overview","en","editorial_supplement","37","241","https://constitution.my/implementation.json?lang=en","ad98f605f050c6c2143841217f7246dbc9f32333b9c2c0beee81731adbf5bd17"
"C-007","legal-claim-precision-2026-07-26","en","editorial","62","440","https://constitution.my/updates.json?lang=en","bdd2ccb3c4710261f2d72932c08af91e5cbd582166f32cda7d3d767b4fad8c7d"
"C-007","public-ai-and-source-surfaces-2026-07-18","en","editorial","68","435","https://constitution.my/updates.json?lang=en","424ed54d3a51fe63c14b12c49684fd71969be6a6161a57774c0c57f383724665"
"C-007","verified-source-registry-2026-07-18","en","editorial","58","424","https://constitution.my/updates.json?lang=en","e93c6d2bbc383ed5ad3b26d5f3cbff6cfb3b21b04e31cf056e624f1982cdfce7"
"C-007","current-constitutional-status-2026-07-16","en","editorial","66","434","https://constitution.my/updates.json?lang=en","4f2459add04297f7ce352e82d02a15312c8813eec4c34ab7b811e7f0cc8c6771"
"C-007","legal-interoperability-2026-07-14","en","editorial","50","367","https://constitution.my/updates.json?lang=en","15a080386ca81644975d561f57acbaaac059a3dd386d5b3ad357154df516ab4a"
"C-008","basics","en","editorial","143","967","https://constitution.my/api/basics?lang=en","d9d875adc1dd13488d56b47524f4a351a28800a6ec4a5f9da5b63bd8bb38b73a"
"C-008","about","en","editorial","216","1510","https://constitution.my/about?lang=en","b5a89c3c05e9e2b3b4316b008def2e84a8b52832e398d96161df3ba5de6ab7f7"
"C-008","editorial-policy","en","editorial","253","1773","https://constitution.my/editorial-policy?lang=en","e2f6759472e6d28e2e571c734c932a8048d020f2c7b98418cbbaaccc42a73d19"
"C-008","methodology","en","editorial","280","1928","https://constitution.my/methodology?lang=en","79e0ff40321926b532f73b33770131da0dfa67e720f0456d573833857b0fe180"
"C-008","corrections","en","editorial","312","2178","https://constitution.my/corrections?lang=en","4d159682f281baeb7a108fc23358a5e52931d4c0e813c35888ebb45736499f7a"
"C-008","press","en","editorial","411","2785","https://constitution.my/press?lang=en","8fd7e3124d661fb295f3f87cace30aa041218cf5105c474ce81689aa34c96f82"
"C-008","roadmap","en","editorial","214","1414","https://constitution.my/roadmap?lang=en","316a9967c99003f82c7027962fcb145e90783fa63c593714c6164d758470fb7f"
"C-008","tools","en","editorial","551","3589","https://constitution.my/tools?lang=en","aa1c6acb3da7e0152b446f8263fdbe790854a25fe3ea0f21873edd4bd0dd9c03"
"C-009","constitution-2026:preamble","en","normative","127","846","https://constitution.my/full-text?lang=en#preamble","70788f8de8957ff027c0f50141d2fe7e604b4b288ec0cfd5767734ecb8235166"
"C-009","constitution-2026:article-1","en","normative","26","169","https://constitution.my/full-text?lang=en#article-1","56528caf7c9fcd2e5c6da8f3003a666a87e96665148f5ac05eac9c7ec694fad7"
"C-009","constitution-2026:article-2","en","normative","139","910","https://constitution.my/full-text?lang=en#article-2","195f5f44f9aa5d6afe893b77964e2b2198b79566ed8004a76175f5322317b1bd"
"C-009","constitution-2026:article-3","en","normative","101","726","https://constitution.my/full-text?lang=en#article-3","642eaf0cee576121d70bb9218aa8442a24faf9dcbc3f8d303a8a1b7f9c452a27"
"C-009","constitution-2026:article-4","en","normative","174","1014","https://constitution.my/full-text?lang=en#article-4","ef0bb79bdf3edef043f50a6f1b664c759b21aa8f2fa10a240f3bd74bdd6469fb"
"C-009","constitution-2026:article-5","en","normative","240","1587","https://constitution.my/full-text?lang=en#article-5","883ed8f4bcfe2ed78130056b7929c1d5d96be88ed59ada3b7d59b2550683d2fe"
"C-009","constitution-2026:article-6","en","normative","233","1575","https://constitution.my/full-text?lang=en#article-6","d7fad9027d633e018aa6ea5b46c9f95cc7354b329839e54b8e72f221b8309551"
"C-009","constitution-2026:article-7","en","normative","65","430","https://constitution.my/full-text?lang=en#article-7","9463335ebf7f09da4cc32ae1beb633e0ae389e1ede0ea4d9e03700fbcc80187f"
"C-009","constitution-2026:article-8","en","normative","138","837","https://constitution.my/full-text?lang=en#article-8","f0dc6b738156726477696a6ebac7d103a7d30bd5a988e4d09acbca9c078567b3"
"C-009","constitution-2026:article-9","en","normative","57","355","https://constitution.my/full-text?lang=en#article-9","ded169f4a061d6711aa15b7f442d649a4af1a03d78cbafb1fdf9c20441ff37f5"
"C-009","constitution-2026:article-10","en","normative","37","262","https://constitution.my/full-text?lang=en#article-10","fb47916d0e3d9e0e5d0e9d4757c93834561178d6f2ea0bc02e3e028842ef1773"
"C-009","constitution-2026:article-11","en","normative","37","253","https://constitution.my/full-text?lang=en#article-11","9d9858922b60757f55677f5f4dcfd6dde75b2b1a92f2199b38d6ba004064b7d6"
"C-009","constitution-2026:article-12","en","normative","67","423","https://constitution.my/full-text?lang=en#article-12","8fd4d54200a5a7990bc5e6744d102ef4aeb98e28b072ba690323234ced26962a"
"C-009","constitution-2026:article-13","en","normative","149","912","https://constitution.my/full-text?lang=en#article-13","bca49e0217423371bf8f19bb19cbcced9a37bc427500b7f210af2cc01d9dffa1"
"C-009","constitution-2026:article-14","en","normative","46","288","https://constitution.my/full-text?lang=en#article-14","0f2682ac7679606f6608e9a7a6f78e937670874f1c6dcbc51d37f2ac49270b27"
"C-009","constitution-2026:article-15","en","normative","176","1099","https://constitution.my/full-text?lang=en#article-15","2fd8ce6d942ac4b3eb252608eefd5fe850fb8d815f557598fda7fd62e005c14f"
"C-009","constitution-2026:article-16","en","normative","66","436","https://constitution.my/full-text?lang=en#article-16","2f8e530214dc679587d3987608a81d513a4a6e1e435b50d558aab3519a2ea9fa"
"C-009","constitution-2026:article-17","en","normative","36","203","https://constitution.my/full-text?lang=en#article-17","afb84fc8248f0a288db248bcee01f70a02df71829b23d9851bcc6c818530454a"
"C-009","constitution-2026:article-18","en","normative","105","631","https://constitution.my/full-text?lang=en#article-18","8b8136ec9b0f86f5cc8aa289f4a7a4beaa613f9c074821ac87b507bb12808bea"
"C-009","constitution-2026:article-19","en","normative","84","503","https://constitution.my/full-text?lang=en#article-19","6cff9fdcf95ae6f7d48015e34840e559cae48aa7b71ecf338443b57c9d10a009"
"C-009","constitution-2026:article-20","en","normative","32","184","https://constitution.my/full-text?lang=en#article-20","114a7370cced83af0df21407976f8b2e7697c0702684ccbcbb0fd6eb9ba0961a"
"C-009","constitution-2026:article-21","en","normative","124","853","https://constitution.my/full-text?lang=en#article-21","ad2bbf32b1140fc376985cc88fa9b9b09257277568fb6667c2aacdf3748a5979"
"C-009","constitution-2026:article-22","en","normative","40","262","https://constitution.my/full-text?lang=en#article-22","e5425d3d1f910413f58b14523d32e0312a17e18af7c58834f031348d3970b499"
"C-009","constitution-2026:article-23","en","normative","163","1078","https://constitution.my/full-text?lang=en#article-23","b1e2f39d5a9e48e31802859458022429cd483bfb1dc3c351c5d4a3092708deeb"
"C-009","constitution-2026:article-24","en","normative","84","501","https://constitution.my/full-text?lang=en#article-24","374aedc07052c7170903eaa7dbc045f633721ce80489b78fe5b47c272101fa9d"
"C-009","constitution-2026:article-25","en","normative","33","192","https://constitution.my/full-text?lang=en#article-25","ff5fcdf732061c2a92772a63df2b5b999958b24b225f5b8684f106ee3b12a7ea"
"C-009","constitution-2026:article-26","en","normative","95","609","https://constitution.my/full-text?lang=en#article-26","93e3765bc92df37bb3d343feba5bdd68fd6e3309250aa4ccebdde90d541160e0"
"C-009","constitution-2026:article-27","en","normative","127","777","https://constitution.my/full-text?lang=en#article-27","e412692ce8663301d8a9861538a69a610c8e2226da4e4e2342e8786fe42ac9ad"
"C-009","constitution-2026:article-28","en","normative","80","479","https://constitution.my/full-text?lang=en#article-28","7a1a1d72d422a848be74619e94ced9dadb6b5fc4a64a4ff9cefbf8e59f7aeecc"
"C-009","constitution-2026:article-29","en","normative","109","683","https://constitution.my/full-text?lang=en#article-29","bc215508a08eea47595b7f385e7c7cdf8b243d2df67edd405ac8c3592388cb1e"
"C-009","constitution-2026:article-30","en","normative","70","406","https://constitution.my/full-text?lang=en#article-30","a1c20766862ae7f38baf865405a0e36b26d52b3981022cf1fd0fd8dc6237e478"
"C-009","constitution-2026:article-31","en","normative","59","373","https://constitution.my/full-text?lang=en#article-31","059fe6a48aa33441ef9096804de1e54e85398a2c856f84fbf2e7a5b5de354084"
"C-009","constitution-2026:article-32","en","normative","71","432","https://constitution.my/full-text?lang=en#article-32","03c1304e7e40d46d607917b8338425bcd460899e3c1744b1947cdb56e5cb32b1"
"C-009","constitution-2026:article-33","en","normative","118","809","https://constitution.my/full-text?lang=en#article-33","52f2aa1736cde8e9fd4ba18211dce1a7c43d5ca62c70a9853f110e7d2594e844"
"C-009","constitution-2026:article-34","en","normative","57","375","https://constitution.my/full-text?lang=en#article-34","837708503e9495f2f5d92fef946e7cf1ef52d992980e661c2e7284d095ff604d"
"C-009","constitution-2026:article-35","en","normative","229","1456","https://constitution.my/full-text?lang=en#article-35","862156a633e4dc257f94646dfa28bf269bfc39f81fd1da5475b4c6008b1c56ac"
"C-009","constitution-2026:article-36","en","normative","47","274","https://constitution.my/full-text?lang=en#article-36","ec903040d3ebdfc2ae97333b418a3b7d21bdfc7f16b8bc6b2f85493f25f6ed0f"
"C-009","constitution-2026:article-37","en","normative","64","392","https://constitution.my/full-text?lang=en#article-37","b4109a595503f7d3dfd6bb6b4503f0d37553f475cd7802af54c5908ff6945652"
"C-009","constitution-2026:article-38","en","normative","19","123","https://constitution.my/full-text?lang=en#article-38","d11d24bde0cad556c15cbfc6eb08377c73853d829b8f1969ed184015ba2a0c94"
"C-009","constitution-2026:article-39","en","normative","37","219","https://constitution.my/full-text?lang=en#article-39","32c5c8ba51c07a7241857925b2db8d5b8b774c0f2b170320886d7c922a70efb7"
"C-009","constitution-2026:article-40","en","normative","25","157","https://constitution.my/full-text?lang=en#article-40","ca6591252ebd5d35ead21da4ff4cecc82758d2c2c2648e48d7645e89697e1f2f"
"C-009","constitution-2026:article-41","en","normative","119","750","https://constitution.my/full-text?lang=en#article-41","8c7e7423a7e616fc69d8e78dec60658f8f206cd0835985695aeee3d236b70f38"
"C-009","constitution-2026:article-42","en","normative","114","684","https://constitution.my/full-text?lang=en#article-42","a01346feab24876dadad2016a69482092993c5990e8429944b789e825c779845"
"C-009","constitution-2026:article-43","en","normative","258","1485","https://constitution.my/full-text?lang=en#article-43","98c173b195501853e9e1d123e7507eb5e97c17f5fc56f30ef07d16cde7cb2106"
"C-009","constitution-2026:article-44","en","normative","277","1693","https://constitution.my/full-text?lang=en#article-44","70ae14954fbd86a1067753d931e42f6c80906d4419405d8acc4c836eb3f1e2e8"
"C-009","constitution-2026:article-45","en","normative","79","465","https://constitution.my/full-text?lang=en#article-45","73eda3a5e4ff12379c39c970113fedec355769fddf7c6a4b58f58cce8327cdbf"
"C-009","constitution-2026:article-46","en","normative","984","6167","https://constitution.my/full-text?lang=en#article-46","135f7d912a2d4b049278ed5813e9aa76bc1662d0a4b95fe73f28ca6e94f06495"
"C-009","constitution-2026:article-47","en","normative","155","966","https://constitution.my/full-text?lang=en#article-47","f6964e9b36ddd35175f19d285352d163669a1ae5e9cf2f379e1f1ae80f0ebb7c"
"C-009","constitution-2026:article-48","en","normative","89","559","https://constitution.my/full-text?lang=en#article-48","91b51d1f8df83562b7a06f85c330f5a330c8767e9a3763cfb04e2c9ce7302582"
"C-009","constitution-2026:article-49","en","normative","122","746","https://constitution.my/full-text?lang=en#article-49","055b8fc53ac20ca5583931a9d48c6edd77285b53ff610e3e67b190839fc29443"
"C-009","constitution-2026:article-50","en","normative","478","2922","https://constitution.my/full-text?lang=en#article-50","c53d8108cc7c207c6c4d7623470978548b7c6c46858772786bc244139e8b6f25"
"C-009","constitution-2026:article-51","en","normative","345","2084","https://constitution.my/full-text?lang=en#article-51","eb736be46cc6b9c13c5806d9571663858db0614f871a1799386d05c89da91b4a"
"C-009","constitution-2026:article-52","en","normative","95","567","https://constitution.my/full-text?lang=en#article-52","7dc4e74b80f69f69bb8d2b1dbdddf5ac9d45cc891de30702fd169abd718430ad"
"C-009","constitution-2026:article-53","en","normative","48","315","https://constitution.my/full-text?lang=en#article-53","de4de773465d0332150388a8ab53c14c9aa2365da5bdc9add9199883211d69d3"
"C-009","constitution-2026:article-54","en","normative","143","819","https://constitution.my/full-text?lang=en#article-54","ff2295f7022a87a6365f60497f58846fb088d7a17473937a9186c56ec21f25eb"
"C-009","constitution-2026:article-55","en","normative","381","2315","https://constitution.my/full-text?lang=en#article-55","f0c2715f66b27d8817b960b6b77c56855dd9f1dd8ae1ef0a86af0e999dced7c7"
"C-009","constitution-2026:article-56","en","normative","709","4197","https://constitution.my/full-text?lang=en#article-56","b48751b5a92ecaec86e2bdd495a15185c6366730e893ef79a1d0bd52a49af227"
"C-009","constitution-2026:article-57","en","normative","244","1458","https://constitution.my/full-text?lang=en#article-57","af5c22cf773fdb453f5400994b122e961de8f7cf7c178c5f2c5e1f7131dc8e04"
"C-009","constitution-2026:article-58","en","normative","270","1543","https://constitution.my/full-text?lang=en#article-58","1ba538436a39032f5f6a6e39103ffff27095df594582791856097bdd2a3db2af"
"C-009","constitution-2026:article-59","en","normative","33","224","https://constitution.my/full-text?lang=en#article-59","1eab66ecb2021d0c8f1b7f99c87c6517dbf1c674fdc9f0c4a90058ec3a282263"
"C-009","constitution-2026:article-60","en","normative","590","3606","https://constitution.my/full-text?lang=en#article-60","16dd19857c9de21c5391bd46bb71ec73d4687d514a4c166bd9adaac14def5ec5"
"C-009","constitution-2026:article-61","en","normative","164","1015","https://constitution.my/full-text?lang=en#article-61","81d97480667269400e8fd3e9176f8abbc2320253f6b5e4dee3122547a8109349"
"C-009","constitution-2026:article-62","en","normative","140","814","https://constitution.my/full-text?lang=en#article-62","141f46f4fffc51bc7fd6077cc279da82b27b205f29a6c50d49c65d70ddffff5b"
"C-009","constitution-2026:article-63","en","normative","98","616","https://constitution.my/full-text?lang=en#article-63","ea8b65cee247d49a0097eb214cf4d4b9e3c158440603feacb7216a9473546582"
"C-009","constitution-2026:article-64","en","normative","85","504","https://constitution.my/full-text?lang=en#article-64","03e2b2e4dcfcfd885e648b38021f097b1136b85cec45521ddf71c2acdce456c6"
"C-009","constitution-2026:article-65","en","normative","178","1100","https://constitution.my/full-text?lang=en#article-65","241c1b03d2b37b532ad5a28a38b76f39c74d9e748a8f645f94cf120320fd234a"
"C-009","constitution-2026:article-66","en","normative","70","452","https://constitution.my/full-text?lang=en#article-66","74220873845982b853288cec67f89a970562691acad4d1b9393c77c09122be06"
"C-009","constitution-2026:article-67","en","normative","129","814","https://constitution.my/full-text?lang=en#article-67","84a7a27763d222e3dad831b064887376d1d43ecb0593248a42cba3f7bcaa687e"
"C-009","constitution-2026:article-68","en","normative","69","452","https://constitution.my/full-text?lang=en#article-68","535f9da368a3e605e1c49193395f35184979f32fd1b55506779439dad8d306eb"
"C-009","constitution-2026:article-69","en","normative","224","1371","https://constitution.my/full-text?lang=en#article-69","210422054510f3c5b1cbda945b611290cd7bdb77fcf783a474ee636bf78189b8"
"C-009","constitution-2026:article-70","en","normative","71","474","https://constitution.my/full-text?lang=en#article-70","848f9a83c217ba4da90ed54dc8a49dbff2cdb9578833c6390895ac977e4dd8e5"
"C-009","constitution-2026:article-71","en","normative","73","496","https://constitution.my/full-text?lang=en#article-71","17e3bdb556be00f090905c0dc15d0d21257054f109eae09edbc1dc05281a1280"
